-0.001190,-0.003935,0.992760,0.063724,0.072304,-0.127998,7
0.002960,-0.002714,0.995201,0.277465,0.072304,-0.295937,7
0.001739,-0.009306,0.989586,0.307999,0.270777,-0.021128,7
0.001495,-0.007841,0.976402,0.979755,0.331846,-0.143265,7
0.008087,-0.011259,0.998619,0.475938,0.179174,-0.082197,7
0.002960,-0.002470,0.991783,-0.546963,-0.309376,0.009406,7
0.006378,-0.002714,0.994713,0.231663,0.102839,0.085742,7
0.002960,-0.003935,0.988365,0.430137,0.087571,-0.173800,7
0.006866,-0.002958,0.995445,0.170595,-0.171971,0.101009,7
0.005157,0.003877,0.985436,0.414869,0.041770,0.070475,7
0.000763,-0.004179,0.993736,-0.027879,-0.233040,-0.097464,7
0.000030,-0.007109,0.999596,0.277465,0.224976,-0.021128,7
0.007110,-0.002226,0.991783,0.155327,0.011235,-0.021128,7
0.007599,-0.001250,0.998863,0.033190,0.209708,-0.173800,7
0.002472,-0.000029,1.005211,0.033190,0.102839,0.055208,7
0.007599,-0.001494,0.995201,0.201129,-0.156704,-0.051662,7
-0.002411,-0.005156,0.998619,0.140060,-0.095635,0.162078,7
-0.003144,-0.002958,0.997154,-0.226352,0.102839,0.039941,7
0.002960,-0.006865,0.994225,0.613343,0.224976,0.009406,7
0.004669,-0.006132,0.994225,-0.012611,-0.126169,-0.036395,7
0.009308,0.005098,0.994469,-0.485894,-0.171971,-0.097464,7
0.006134,-0.005888,1.000084,0.292732,-0.095635,0.330017,7
0.005401,-0.005644,0.990318,0.124793,0.347113,-0.097464,7
0.008331,0.001924,0.990562,0.201129,-0.126169,-0.021128,7
0.005890,-0.006132,0.997398,0.109526,-0.492581,0.146811,7
0.005157,-0.004423,0.999840,-0.150016,-0.110902,-0.005861,7
0.000274,-0.003935,0.987145,0.185862,-0.065101,-0.066930,7
0.007110,0.001192,1.003746,0.002656,-0.217772,-0.143265,7
0.005646,-0.010283,0.993736,0.445404,0.057036,0.085742,7
0.001739,-0.006132,1.000084,0.002656,-0.263574,0.101009,7
0.002716,-0.002226,0.999107,0.048457,-0.034566,-0.219601,7
-0.001923,-0.005156,1.003014,-0.150016,-0.171971,-0.036395,8
