0.003673,0.018923,1.146230,22.068396,-3.137711,-0.579114,37
0.010020,0.019655,1.147938,21.686716,-3.229314,-0.365374,38
0.014171,0.010866,1.146230,21.930990,-2.862902,-0.563847,38
0.006603,0.015017,1.142567,21.778318,-3.107177,-0.502778,38
0.010753,0.022341,1.146962,21.869923,-3.488855,-0.563847,38
0.013683,0.017946,1.139882,21.747786,-3.076642,-0.441710,38
0.008067,0.016481,1.143788,21.671450,-3.275115,-0.655450,38
0.009044,0.019899,1.145009,21.701982,-2.832367,-0.563847,38
0.007823,0.020144,1.142323,21.961525,-3.244581,-0.365374,38
0.007335,0.021364,1.141591,21.824120,-3.229314,-0.838656,38
0.008067,0.015505,1.137685,21.427174,-2.923970,-0.456976,38
0.007335,0.022097,1.154286,21.488243,-3.366718,-0.441710,38
0.003917,0.020632,1.142323,21.579845,-2.664429,-0.258503,38
0.008556,0.013063,1.146230,21.824120,-3.076642,-0.716518,38
0.008800,0.024538,1.136952,21.610380,-3.137711,-0.808122,38
0.012950,0.019899,1.149159,21.824120,-3.000306,-0.487511,38
0.009044,0.021364,1.146718,21.946259,-3.366718,-0.655450,38
0.014171,0.026735,1.141835,21.778318,-2.817100,-0.869190,38
0.009532,0.018190,1.140126,21.976791,-2.969771,-0.685984,38
0.015880,0.016237,1.139149,21.778318,-2.756031,-0.869190,38
0.007823,0.020876,1.136952,21.503510,-3.351451,-0.563847,38
0.002208,0.018435,1.144032,21.930990,-3.091909,-0.563847,38
0.005626,0.021853,1.143056,21.701982,-2.771298,-0.808122,38
0.008067,0.024050,1.144032,21.854654,-2.832367,-0.838656,38
0.002696,0.016970,1.141103,22.007326,-3.397253,-0.548580,38
0.009532,0.017214,1.146962,21.717251,-2.847634,-0.624916,38
0.014903,0.031130,1.138905,21.930990,-3.122443,-0.426442,38
0.014171,0.018923,1.141591,21.732517,-2.801833,-0.731786,38
0.006114,0.019411,1.145009,21.701982,-2.771298,-0.624916,38
0.012462,0.019899,1.139149,21.472975,-3.443054,-0.609648,38
0.014659,0.022341,1.148183,21.656181,-3.168245,-0.533312,38
0.008556,0.021364,1.147938,21.671450,-2.969771,-0.731786,38
0.005138,0.015749,1.144521,21.686716,-3.183513,-0.808122,39
0.005626,0.021853,1.155263,21.640915,-3.183513,-0.747053,39
0.007579,0.019167,1.140858,21.625647,-3.000306,-0.212702,39
0.008556,0.021853,1.149403,21.656181,-3.137711,-0.609648,39
0.012950,0.021608,1.148427,21.793587,-3.397253,-0.365374,39
0.002940,0.018435,1.143300,21.671450,-3.412519,-0.624916,39
0.015880,0.015505,1.139394,21.701982,-3.015574,-1.113465,39
0.011729,0.021853,1.148915,21.656181,-2.878169,-0.258503,39
0.005626,0.019655,1.147206,21.610380,-2.756031,-0.395908,39
0.011485,0.021608,1.130605,21.915724,-3.030841,-0.808122,39
0.006114,0.025515,1.146718,21.793587,-3.152978,-0.456976,39
0.005382,0.018435,1.142812,21.579845,-3.046107,-0.411175,39
0.009044,0.022585,1.140614,21.793587,-3.046107,-0.609648,39
0.009776,0.015017,1.152333,21.915724,-3.030841,-0.747053,39
0.011241,0.024050,1.146718,21.869923,-3.214046,-0.472244,39
0.013438,0.027224,1.143788,21.930990,-3.381986,-0.518045,39
0.010509,0.016970,1.150868,21.900455,-3.198779,-0.640182,39
0.007335,0.022097,1.143788,21.518778,-3.183513,-0.441710,39
0.007823,0.025759,1.147206,21.885189,-3.046107,-0.670717,39
0.006358,0.008669,1.147450,21.472975,-2.542291,-0.624916,39
0.010265,0.019655,1.137929,21.671450,-3.107177,-0.472244,39
0.006114,0.015993,1.146230,21.763052,-3.168245,-1.037129,39
0.007335,0.021608,1.149403,21.839388,-3.168245,-0.518045,39
0.009532,0.016970,1.144032,21.869923,-2.847634,-0.594381,39
0.000987,0.021364,1.146230,22.221067,-2.985039,-0.838656,39
0.009532,0.026491,1.136220,22.068396,-3.962138,-0.487511,39
0.004894,0.020144,1.149159,21.717251,-2.801833,-0.762320,39
0.009044,0.018190,1.150868,21.885189,-3.015574,-0.808122,39
0.009776,0.022585,1.153065,21.763052,-2.954505,-0.579114,39
0.006114,0.018190,1.136464,22.190533,-2.725497,-0.258503,39
0.007091,0.024782,1.145985,21.778318,-2.771298,-1.113465,39
0.011241,0.018190,1.145253,21.747786,-3.061375,-0.441710,40
0.009776,0.022097,1.140370,21.930990,-3.000306,-0.426442,40
0.008800,0.022585,1.143788,21.900455,-3.198779,-0.411175,40
0.013927,0.016237,1.149647,21.228701,-2.878169,-0.563847,40
0.011974,0.022585,1.146230,21.701982,-2.923970,-0.563847,40
0.003429,0.017214,1.132313,21.946259,-3.076642,-0.334839,40
0.010509,0.025515,1.144765,21.732517,-3.076642,-0.640182,40
0.010020,0.013063,1.155263,21.518778,-3.183513,-0.930259,40
0.007579,0.014772,1.143788,21.427174,-3.183513,-0.838656,40
0.013683,0.019655,1.139638,21.656181,-2.939238,-0.640182,40
0.015636,0.017458,1.155751,21.793587,-2.893435,-0.624916,40
0.009532,0.017946,1.160878,21.747786,-3.152978,-0.716518,40
0.014415,0.030642,1.127675,21.976791,-3.366718,-0.533312,40
0.009532,0.023073,1.138905,21.793587,-2.985039,-0.670717,40
0.012950,0.018923,1.143056,21.503510,-3.336184,-0.655450,40
0.012218,0.014528,1.135731,21.534044,-3.259849,-0.655450,40
0.010997,0.024050,1.144276,21.701982,-3.091909,-0.411175,40
0.011485,0.021853,1.136220,21.610380,-3.336184,-0.792854,40
0.009776,0.021120,1.136952,22.022594,-3.458322,-0.716518,40
0.008556,0.017458,1.146474,22.190533,-3.122443,-0.350106,40
0.010265,0.020144,1.135243,21.564579,-3.152978,-0.930259,40
0.011974,0.017946,1.140370,21.366106,-3.381986,-0.960793,40
0.009776,0.018679,1.144521,21.457708,-2.969771,-0.441710,40
0.009532,0.021608,1.155995,21.747786,-2.893435,-0.624916,40
0.012462,0.015017,1.138417,21.320303,-2.862902,-0.792854,40
0.006114,0.024294,1.131093,21.839388,-3.015574,-0.869190,40
0.013194,0.020632,1.144521,21.427174,-2.832367,-0.487511,40
0.011485,0.018923,1.147450,21.488243,-2.969771,-0.655450,40
0.007823,0.019411,1.136464,21.595114,-3.366718,-0.487511,40
0.009044,0.023562,1.147938,22.022594,-3.275115,-0.563847,40
0.007335,0.026491,1.145741,21.793587,-3.366718,-0.655450,40
0.012218,0.018923,1.147206,21.686716,-2.985039,-0.624916,41
0.010020,0.018435,1.140370,21.854654,-2.664429,-0.640182,41
0.010265,0.017458,1.144521,21.747786,-3.183513,-0.594381,41
0.007579,0.019167,1.137685,21.747786,-2.740765,-0.762320,41
0.012706,0.016970,1.149647,21.839388,-3.305650,-0.884458,41
0.010753,0.023073,1.154042,21.778318,-3.198779,-0.884458,41
0.013438,0.016481,1.135243,21.549311,-2.939238,-0.334839,41
0.012462,0.024782,1.145985,21.854654,-3.427787,-0.777587,41
0.009288,0.013796,1.145253,21.686716,-3.183513,-1.067664,41
0.010265,0.023073,1.149403,21.381372,-3.229314,-0.563847,41
0.009532,0.020632,1.144521,21.656181,-2.985039,-0.502778,41
0.005626,0.017946,1.146230,21.763052,-3.626261,-0.579114,41
0.007579,0.018923,1.147450,21.579845,-2.969771,-0.365374,41
0.021495,0.017946,1.135976,21.732517,-2.817100,-0.685984,41
0.010997,0.019655,1.144276,21.839388,-3.015574,-0.518045,41
0.010509,0.017458,1.143544,21.992060,-3.183513,-0.426442,41
0.014903,0.019411,1.140126,21.671450,-3.091909,-0.395908,41
0.010509,0.018435,1.152333,21.427174,-2.832367,-0.334839,41
0.009776,0.009157,1.134999,21.854654,-3.580459,-0.487511,41
0.010509,0.017946,1.145253,21.885189,-3.137711,-0.182168,41
0.013438,0.022829,1.151601,21.564579,-2.893435,-0.441710,41
0.011729,0.015505,1.146962,21.808853,-2.969771,-0.640182,41
0.010753,0.020632,1.138661,21.747786,-3.305650,-0.548580,41
0.010265,0.020144,1.144521,21.763052,-3.046107,-0.731786,41
0.012706,0.015017,1.139394,21.793587,-2.985039,-0.548580,41
0.007335,0.023073,1.144032,21.579845,-2.969771,-0.548580,41
0.006603,0.022829,1.151356,21.793587,-3.198779,-0.685984,41
0.011485,0.020388,1.136464,21.854654,-3.504123,-0.548580,41
0.012462,0.025026,1.146718,21.808853,-3.137711,-0.380641,41
0.013683,0.024538,1.148183,21.488243,-2.923970,-0.365374,41
0.014171,0.012819,1.142079,21.808853,-3.061375,-0.945526,41
0.012706,0.016726,1.146962,21.534044,-3.122443,-0.808122,42
0.009532,0.019167,1.134511,21.824120,-3.091909,-0.487511,42
0.012462,0.018679,1.141103,21.992060,-3.030841,-0.380641,42
0.012706,0.016481,1.146718,21.839388,-3.168245,-0.670717,42
0.016124,0.015505,1.145741,21.732517,-3.290382,-0.334839,42
0.008556,0.014040,1.140614,21.869923,-2.939238,-0.441710,42
0.007823,0.019655,1.134267,21.518778,-3.152978,-0.808122,42
0.004894,0.017458,1.142812,21.732517,-3.091909,-0.701252,42
0.009532,0.019655,1.144521,21.930990,-2.847634,-0.640182,42
0.009776,0.022097,1.143544,21.747786,-2.710230,-0.533312,42
0.007091,0.023317,1.143544,21.885189,-2.939238,-0.456976,42
0.006847,0.016481,1.140126,21.686716,-3.091909,-0.716518,42
0.007335,0.020144,1.137440,21.839388,-3.366718,-0.487511,42
0.008312,0.019411,1.140858,21.793587,-3.015574,-0.670717,42
0.011729,0.020632,1.139882,21.824120,-2.832367,-0.472244,42
0.014903,0.015749,1.139882,21.686716,-2.954505,-0.502778,42
0.013683,0.015749,1.154530,21.579845,-3.000306,-0.685984,42
0.009044,0.009890,1.142323,21.778318,-2.847634,-0.579114,42
0.013683,0.021608,1.151601,21.534044,-3.107177,-0.685984,42
0.011241,0.019411,1.140370,21.732517,-3.152978,-0.518045,42
0.008800,0.015261,1.146718,21.503510,-2.954505,-0.716518,42
0.010997,0.018923,1.144276,21.701982,-2.618627,-0.456976,42
0.006847,0.018923,1.133534,21.854654,-2.740765,-0.518045,42
0.002208,0.019655,1.135487,21.854654,-3.107177,-0.548580,42
0.009776,0.020144,1.141347,21.808853,-3.152978,-0.334839,42
0.006358,0.014528,1.145985,21.564579,-3.000306,-0.640182,42
0.009044,0.020632,1.151845,21.656181,-3.168245,-0.609648,42
